Optimizer,Epoch,Learning Rate,Accuracy
SGD,62,0.008,0.8439000248908997
SGD,63,0.008,0.8410000205039978
SGD,64,0.008,0.8409000039100647
SGD,65,0.008,0.8432000279426575
SGD,66,0.008,0.8438000082969666
SGD,67,0.008,0.8457000255584717
SGD,68,0.008,0.84579998254776
SGD,69,0.008,0.8481000065803528
SGD,70,0.008,0.8521999716758728
SGD,71,0.008,0.8503999710083008
SGD,72,0.008,0.8533999919891357
SGD,73,0.008,0.8522999882698059
SGD,74,0.008,0.8500999808311462
SGD,75,0.008,0.8521999716758728
SGD,76,0.008,0.8551999926567078
SGD,77,0.008,0.8578000068664551
SGD,78,0.008,0.8589000105857849
SGD,79,0.008,0.852400004863739
SGD,80,0.008,0.8575000166893005
SGD,1,0.009000000000000001,0.5156999826431274
SGD,2,0.009000000000000001,0.6395000219345093
SGD,3,0.009000000000000001,0.6833999752998352
SGD,4,0.009000000000000001,0.7096999883651733
SGD,5,0.009000000000000001,0.713699996471405
SGD,6,0.009000000000000001,0.7206000089645386
SGD,7,0.009000000000000001,0.7405999898910522
SGD,8,0.009000000000000001,0.7364000082015991
SGD,9,0.009000000000000001,0.7502999901771545
SGD,10,0.009000000000000001,0.7609000205993652
SGD,11,0.009000000000000001,0.761900007724762
SGD,12,0.009000000000000001,0.7700999975204468
SGD,13,0.009000000000000001,0.7682999968528748
SGD,14,0.009000000000000001,0.7741000056266785
SGD,15,0.009000000000000001,0.7786999940872192
SGD,16,0.009000000000000001,0.7771999835968018
SGD,17,0.009000000000000001,0.7789000272750854
SGD,18,0.009000000000000001,0.7890999913215637
SGD,19,0.009000000000000001,0.7929999828338623
SGD,20,0.009000000000000001,0.7907999753952026
SGD,21,0.009000000000000001,0.7908999919891357
SGD,22,0.009000000000000001,0.7940000295639038
SGD,23,0.009000000000000001,0.7904999852180481
SGD,24,0.009000000000000001,0.7971000075340271
SGD,25,0.009000000000000001,0.802299976348877
SGD,26,0.009000000000000001,0.8032000064849854
SGD,27,0.009000000000000001,0.8047000169754028
SGD,28,0.009000000000000001,0.8075000047683716
SGD,29,0.009000000000000001,0.8057000041007996
SGD,30,0.009000000000000001,0.8133000135421753
SGD,31,0.009000000000000001,0.815500020980835
SGD,32,0.009000000000000001,0.8162999749183655
SGD,33,0.009000000000000001,0.8149999976158142
SGD,34,0.009000000000000001,0.8179000020027161
SGD,35,0.009000000000000001,0.8194000124931335
SGD,36,0.009000000000000001,0.8223999738693237
SGD,37,0.009000000000000001,0.8248999714851379
SGD,38,0.009000000000000001,0.8238999843597412
SGD,39,0.009000000000000001,0.8226000070571899
SGD,40,0.009000000000000001,0.8270000219345093
SGD,41,0.009000000000000001,0.819100022315979
SGD,42,0.009000000000000001,0.8251000046730042
SGD,43,0.009000000000000001,0.8302000164985657
SGD,44,0.009000000000000001,0.8306999802589417
SGD,45,0.009000000000000001,0.833299994468689
SGD,46,0.009000000000000001,0.8321999907493591
SGD,47,0.009000000000000001,0.8313000202178955
SGD,48,0.009000000000000001,0.8335999846458435
SGD,49,0.009000000000000001,0.8324000239372253
SGD,50,0.009000000000000001,0.8407999873161316
SGD,51,0.009000000000000001,0.84170001745224
SGD,52,0.009000000000000001,0.8403000235557556
SGD,53,0.009000000000000001,0.8429999947547913
SGD,54,0.009000000000000001,0.8440999984741211
SGD,55,0.009000000000000001,0.8420000076293945
SGD,56,0.009000000000000001,0.8482999801635742
SGD,57,0.009000000000000001,0.8453999757766724
SGD,58,0.009000000000000001,0.8497999906539917
SGD,59,0.009000000000000001,0.8492000102996826
SGD,60,0.009000000000000001,0.8460999727249146
SGD,61,0.009000000000000001,0.8511000275611877
SGD,62,0.009000000000000001,0.8529999852180481
SGD,63,0.009000000000000001,0.8532000184059143
SGD,64,0.009000000000000001,0.8546000123023987
SGD,65,0.009000000000000001,0.8489000201225281
SGD,66,0.009000000000000001,0.8569999933242798
SGD,67,0.009000000000000001,0.8561000227928162
SGD,68,0.009000000000000001,0.857200026512146
SGD,69,0.009000000000000001,0.8532999753952026
SGD,70,0.009000000000000001,0.8560000061988831
SGD,71,0.009000000000000001,0.8597999811172485
SGD,72,0.009000000000000001,0.8565000295639038
SGD,73,0.009000000000000001,0.8619999885559082
SGD,74,0.009000000000000001,0.8601999878883362
SGD,75,0.009000000000000001,0.8641999959945679
SGD,76,0.009000000000000001,0.8604999780654907
SGD,77,0.009000000000000001,0.8593999743461609
SGD,78,0.009000000000000001,0.8615999817848206
SGD,79,0.009000000000000001,0.8604000210762024
SGD,80,0.009000000000000001,0.8639000058174133
SGD,1,0.01,0.5674999952316284
SGD,2,0.01,0.6348999738693237
SGD,3,0.01,0.6676999926567078
SGD,4,0.01,0.7073000073432922
SGD,5,0.01,0.7192000150680542
SGD,6,0.01,0.7253000140190125
SGD,7,0.01,0.7322999835014343
SGD,8,0.01,0.7418000102043152
SGD,9,0.01,0.7488999962806702
SGD,10,0.01,0.7656999826431274
SGD,11,0.01,0.7649999856948853
SGD,12,0.01,0.7717000246047974
SGD,13,0.01,0.776199996471405
SGD,14,0.01,0.7731000185012817
SGD,15,0.01,0.7825999855995178
SGD,16,0.01,0.7813000082969666
SGD,17,0.01,0.7870000004768372
SGD,18,0.01,0.79339998960495
SGD,19,0.01,0.7922000288963318
SGD,20,0.01,0.7919999957084656
SGD,21,0.01,0.7982000112533569
SGD,22,0.01,0.8001000285148621
SGD,23,0.01,0.8004999756813049
SGD,24,0.01,0.801800012588501
SGD,25,0.01,0.8080000281333923
SGD,26,0.01,0.8043000102043152
SGD,27,0.01,0.8051999807357788
SGD,28,0.01,0.8116999864578247
SGD,29,0.01,0.8133999705314636
SGD,30,0.01,0.8125
SGD,31,0.01,0.8162000179290771
SGD,32,0.01,0.817300021648407
SGD,33,0.01,0.8177000284194946
SGD,34,0.01,0.822700023651123
SGD,35,0.01,0.819599986076355
SGD,36,0.01,0.8238000273704529
SGD,37,0.01,0.8270999789237976
SGD,38,0.01,0.8234000205993652
SGD,39,0.01,0.8278999924659729
SGD,40,0.01,0.8306999802589417
SGD,41,0.01,0.8302000164985657
SGD,42,0.01,0.8330000042915344
SGD,43,0.01,0.8294000029563904
SGD,44,0.01,0.833899974822998
SGD,45,0.01,0.8407999873161316
SGD,46,0.01,0.8388000130653381
SGD,47,0.01,0.8409000039100647
SGD,48,0.01,0.8409000039100647
SGD,49,0.01,0.8399999737739563
SGD,50,0.01,0.8446999788284302
SGD,51,0.01,0.8447999954223633
SGD,52,0.01,0.8450999855995178
SGD,53,0.01,0.8440999984741211
SGD,54,0.01,0.8442000150680542
SGD,55,0.01,0.8460999727249146
SGD,56,0.01,0.8508999943733215
SGD,57,0.01,0.8445000052452087
SGD,58,0.01,0.850600004196167
SGD,59,0.01,0.8515999913215637
SGD,60,0.01,0.8537999987602234
SGD,61,0.01,0.8521000146865845
SGD,62,0.01,0.855400025844574
SGD,63,0.01,0.855400025844574
SGD,64,0.01,0.8553000092506409
SGD,65,0.01,0.8543000221252441
SGD,66,0.01,0.8586999773979187
SGD,67,0.01,0.8589000105857849
SGD,68,0.01,0.8615000247955322
SGD,69,0.01,0.8582000136375427
SGD,70,0.01,0.8583999872207642
SGD,71,0.01,0.864300012588501
SGD,72,0.01,0.8611999750137329
SGD,73,0.01,0.8592000007629395
SGD,74,0.01,0.8666999936103821
SGD,75,0.01,0.8672999739646912
SGD,76,0.01,0.8608999848365784
SGD,77,0.01,0.8669999837875366
SGD,78,0.01,0.866599977016449
SGD,79,0.01,0.8652999997138977
SGD,80,0.01,0.8691999912261963
SGD,1,0.02,0.6263999938964844
SGD,2,0.02,0.7002000212669373
SGD,3,0.02,0.7354999780654907
SGD,4,0.02,0.7480999827384949
SGD,5,0.02,0.7562999725341797
SGD,6,0.02,0.7612000107765198
SGD,7,0.02,0.7738999724388123
SGD,8,0.02,0.7774999737739563
SGD,9,0.02,0.7876999974250793
SGD,10,0.02,0.789900004863739
SGD,11,0.02,0.7932000160217285
SGD,12,0.02,0.7986999750137329
SGD,13,0.02,0.8040000200271606
SGD,14,0.02,0.8102999925613403
SGD,15,0.02,0.8101999759674072
SGD,16,0.02,0.8133999705314636
SGD,17,0.02,0.8217999935150146
SGD,18,0.02,0.8237000107765198
SGD,19,0.02,0.8270999789237976
SGD,20,0.02,0.832099974155426
SGD,21,0.02,0.830299973487854
SGD,22,0.02,0.8320000171661377
SGD,23,0.02,0.8356999754905701
SGD,24,0.02,0.8389000296592712
SGD,25,0.02,0.840399980545044
SGD,26,0.02,0.8416000008583069
SGD,27,0.02,0.8508999943733215
SGD,28,0.02,0.8497999906539917
SGD,29,0.02,0.8414000272750854
SGD,30,0.02,0.8571000099182129
SGD,31,0.02,0.8565000295639038
SGD,32,0.02,0.8575999736785889
SGD,33,0.02,0.8418999910354614
SGD,34,0.02,0.8549000024795532
SGD,35,0.02,0.8621000051498413
SGD,36,0.02,0.8622999787330627
SGD,37,0.02,0.8648999929428101
SGD,38,0.02,0.8662999868392944
SGD,39,0.02,0.8580999970436096
SGD,40,0.02,0.8700000047683716
SGD,41,0.02,0.8697999715805054
SGD,42,0.02,0.8652999997138977
SGD,43,0.02,0.8704000115394592
SGD,44,0.02,0.8664000034332275
SGD,45,0.02,0.8654999732971191
SGD,46,0.02,0.8707000017166138
SGD,47,0.02,0.873199999332428
SGD,48,0.02,0.8712000250816345
SGD,49,0.02,0.8754000067710876
SGD,50,0.02,0.8765000104904175
SGD,51,0.02,0.8745999932289124
SGD,52,0.02,0.8765000104904175
SGD,53,0.02,0.8783000111579895
SGD,54,0.02,0.8823999762535095
SGD,55,0.02,0.8822000026702881
SGD,56,0.02,0.8819000124931335
SGD,57,0.02,0.8844000101089478
SGD,58,0.02,0.885200023651123
SGD,59,0.02,0.8805999755859375
SGD,60,0.02,0.8859000205993652
SGD,61,0.02,0.8866000175476074
SGD,62,0.02,0.8838000297546387
SGD,63,0.02,0.883400022983551
SGD,64,0.02,0.8851000070571899
SGD,65,0.02,0.8855999708175659
SGD,66,0.02,0.887499988079071
SGD,67,0.02,0.891700029373169
SGD,68,0.02,0.88919997215271
SGD,69,0.02,0.8852999806404114
SGD,70,0.02,0.8902999758720398
SGD,71,0.02,0.8902000188827515
SGD,72,0.02,0.8907999992370605
SGD,73,0.02,0.8876000046730042
SGD,74,0.02,0.890999972820282
SGD,75,0.02,0.8756999969482422
SGD,76,0.02,0.8906999826431274
SGD,77,0.02,0.8920000195503235
SGD,78,0.02,0.8901000022888184
SGD,79,0.02,0.891700029373169
SGD,80,0.02,0.8932999968528748
SGD,1,0.03,0.6758000254631042
SGD,2,0.03,0.732699990272522
SGD,3,0.03,0.7544000148773193
SGD,4,0.03,0.7631999850273132
SGD,5,0.03,0.7821999788284302
SGD,6,0.03,0.7854999899864197
SGD,7,0.03,0.7968000173568726
SGD,8,0.03,0.7996000051498413
SGD,9,0.03,0.8026999831199646
SGD,10,0.03,0.8169999718666077
SGD,11,0.03,0.8174999952316284
SGD,12,0.03,0.8217999935150146
SGD,13,0.03,0.826200008392334
SGD,14,0.03,0.8306999802589417
SGD,15,0.03,0.8313000202178955
SGD,16,0.03,0.8356999754905701
SGD,17,0.03,0.8449000120162964
SGD,18,0.03,0.840499997138977
SGD,19,0.03,0.8420000076293945
SGD,20,0.03,0.8479999899864197
SGD,21,0.03,0.8485000133514404
SGD,22,0.03,0.8526999950408936
SGD,23,0.03,0.8565999865531921
SGD,24,0.03,0.8574000000953674
SGD,25,0.03,0.8604999780654907
SGD,26,0.03,0.8587999939918518
SGD,27,0.03,0.863099992275238
SGD,28,0.03,0.8623999953269958
SGD,29,0.03,0.8640999794006348
SGD,30,0.03,0.8652999997138977
SGD,31,0.03,0.8669000267982483
SGD,32,0.03,0.8677999973297119
SGD,33,0.03,0.8725000023841858
SGD,34,0.03,0.8621000051498413
SGD,35,0.03,0.8722000122070312
SGD,36,0.03,0.8689000010490417
SGD,37,0.03,0.8740000128746033
SGD,38,0.03,0.875
SGD,39,0.03,0.8777999877929688
SGD,40,0.03,0.8797000050544739
SGD,41,0.03,0.8726999759674072
SGD,42,0.03,0.8787000179290771
SGD,43,0.03,0.8776999711990356
SGD,44,0.03,0.8845000267028809
SGD,45,0.03,0.8816999793052673
SGD,46,0.03,0.8827999830245972
SGD,47,0.03,0.8842999935150146
SGD,48,0.03,0.8849999904632568
SGD,49,0.03,0.888700008392334
SGD,50,0.03,0.8895000219345093
SGD,51,0.03,0.8845000267028809
SGD,52,0.03,0.8903999924659729
SGD,53,0.03,0.8841999769210815
SGD,54,0.03,0.8906999826431274
SGD,55,0.03,0.8913000226020813
SGD,56,0.03,0.8907999992370605
SGD,57,0.03,0.8912000060081482
SGD,58,0.03,0.8934999704360962
SGD,59,0.03,0.89410001039505
SGD,60,0.03,0.8945000171661377
SGD,61,0.03,0.8952000141143799
SGD,62,0.03,0.8955000042915344
SGD,63,0.03,0.8928999900817871
SGD,64,0.03,0.8937000036239624
SGD,65,0.03,0.895799994468689
SGD,66,0.03,0.8931999802589417
SGD,67,0.03,0.8970000147819519
SGD,68,0.03,0.8982999920845032
SGD,69,0.03,0.8999999761581421
SGD,70,0.03,0.8988000154495239
SGD,71,0.03,0.8970999717712402
SGD,72,0.03,0.8984000086784363
SGD,73,0.03,0.8999000191688538
SGD,74,0.03,0.8952999711036682
SGD,75,0.03,0.9003999829292297
SGD,76,0.03,0.8974999785423279
SGD,77,0.03,0.9014000296592712
SGD,78,0.03,0.9016000032424927
SGD,79,0.03,0.8968999981880188
SGD,80,0.03,0.8913000226020813
SGD,1,0.039999999999999994,0.6949999928474426
SGD,2,0.039999999999999994,0.7303000092506409
SGD,3,0.039999999999999994,0.7644000053405762
SGD,4,0.039999999999999994,0.777400016784668
SGD,5,0.039999999999999994,0.781499981880188
SGD,6,0.039999999999999994,0.7937999963760376
SGD,7,0.039999999999999994,0.7908999919891357
SGD,8,0.039999999999999994,0.8141000270843506
SGD,9,0.039999999999999994,0.8112000226974487
SGD,10,0.039999999999999994,0.822700023651123
SGD,11,0.039999999999999994,0.8240000009536743
SGD,12,0.039999999999999994,0.8273000121116638
SGD,13,0.039999999999999994,0.8338000178337097
SGD,14,0.039999999999999994,0.8443999886512756
SGD,15,0.039999999999999994,0.8485000133514404
SGD,16,0.039999999999999994,0.8447999954223633
SGD,17,0.039999999999999994,0.8529999852180481
SGD,18,0.039999999999999994,0.8565999865531921
SGD,19,0.039999999999999994,0.8621000051498413
SGD,20,0.039999999999999994,0.864799976348877
SGD,21,0.039999999999999994,0.8672999739646912
SGD,22,0.039999999999999994,0.8686000108718872
SGD,23,0.039999999999999994,0.835099995136261
SGD,24,0.039999999999999994,0.8737999796867371
SGD,25,0.039999999999999994,0.8657000064849854
SGD,26,0.039999999999999994,0.8754000067710876
SGD,27,0.039999999999999994,0.8754000067710876
SGD,28,0.039999999999999994,0.8779000043869019
SGD,29,0.039999999999999994,0.8781999945640564
SGD,30,0.039999999999999994,0.8816999793052673
SGD,31,0.039999999999999994,0.8852999806404114
SGD,32,0.039999999999999994,0.8815000057220459
SGD,33,0.039999999999999994,0.8824999928474426
SGD,34,0.039999999999999994,0.8888999819755554
SGD,35,0.039999999999999994,0.8894000053405762
SGD,36,0.039999999999999994,0.8870999813079834
SGD,37,0.039999999999999994,0.8913999795913696
SGD,38,0.039999999999999994,0.8885999917984009
SGD,39,0.039999999999999994,0.895799994468689
SGD,40,0.039999999999999994,0.8909000158309937
SGD,41,0.039999999999999994,0.8927000164985657
SGD,42,0.039999999999999994,0.8925999999046326
SGD,43,0.039999999999999994,0.896399974822998
SGD,44,0.039999999999999994,0.8966000080108643
SGD,45,0.039999999999999994,0.8991000056266785
SGD,46,0.039999999999999994,0.8952000141143799
SGD,47,0.039999999999999994,0.8999000191688538
SGD,48,0.039999999999999994,0.8996999859809875
SGD,49,0.039999999999999994,0.897599995136261
SGD,50,0.039999999999999994,0.894599974155426
SGD,51,0.039999999999999994,0.8981999754905701
SGD,52,0.039999999999999994,0.9003000259399414
SGD,53,0.039999999999999994,0.9016000032424927
SGD,54,0.039999999999999994,0.9013000130653381
SGD,55,0.039999999999999994,0.8988000154495239
SGD,56,0.039999999999999994,0.9002000093460083
SGD,57,0.039999999999999994,0.9039999842643738
SGD,58,0.039999999999999994,0.9014000296592712
SGD,59,0.039999999999999994,0.9042999744415283
SGD,60,0.039999999999999994,0.8977000117301941
SGD,61,0.039999999999999994,0.9050999879837036
SGD,62,0.039999999999999994,0.9049999713897705
SGD,63,0.039999999999999994,0.8981000185012817
SGD,64,0.039999999999999994,0.8989999890327454
SGD,65,0.039999999999999994,0.90420001745224
SGD,66,0.039999999999999994,0.900600016117096
SGD,67,0.039999999999999994,0.9077000021934509
SGD,68,0.039999999999999994,0.9063000082969666
SGD,69,0.039999999999999994,0.9061999917030334
SGD,70,0.039999999999999994,0.907800018787384
SGD,71,0.039999999999999994,0.9075999855995178
SGD,72,0.039999999999999994,0.9024999737739563
SGD,73,0.039999999999999994,0.9041000008583069
SGD,74,0.039999999999999994,0.9010999798774719
SGD,75,0.039999999999999994,0.9082000255584717
SGD,76,0.039999999999999994,0.9079999923706055
SGD,77,0.039999999999999994,0.9065999984741211
SGD,78,0.039999999999999994,0.904699981212616
SGD,79,0.039999999999999994,0.9072999954223633
SGD,80,0.039999999999999994,0.9101999998092651
SGD,1,0.049999999999999996,0.7145000100135803
SGD,2,0.049999999999999996,0.7418000102043152
SGD,3,0.049999999999999996,0.7842000126838684
SGD,4,0.049999999999999996,0.7976999878883362
SGD,5,0.049999999999999996,0.8041999936103821
SGD,6,0.049999999999999996,0.8043000102043152
SGD,7,0.049999999999999996,0.8166000247001648
SGD,8,0.049999999999999996,0.8260999917984009
SGD,9,0.049999999999999996,0.8343999981880188
SGD,10,0.049999999999999996,0.8366000056266785
SGD,11,0.049999999999999996,0.8431000113487244
SGD,12,0.049999999999999996,0.8465999960899353
SGD,13,0.049999999999999996,0.847000002861023
SGD,14,0.049999999999999996,0.859000027179718
SGD,15,0.049999999999999996,0.8501999974250793
SGD,16,0.049999999999999996,0.8608999848365784
SGD,17,0.049999999999999996,0.8648999929428101
SGD,18,0.049999999999999996,0.8615000247955322
SGD,19,0.049999999999999996,0.871999979019165
SGD,20,0.049999999999999996,0.8690000176429749
SGD,21,0.049999999999999996,0.8715999722480774
SGD,22,0.049999999999999996,0.8747000098228455
SGD,23,0.049999999999999996,0.8751999735832214
SGD,24,0.049999999999999996,0.8751999735832214
SGD,25,0.049999999999999996,0.8712999820709229
SGD,26,0.049999999999999996,0.8827999830245972
SGD,27,0.049999999999999996,0.8841000199317932
SGD,28,0.049999999999999996,0.8884000182151794
SGD,29,0.049999999999999996,0.8899000287055969
SGD,30,0.049999999999999996,0.888700008392334
SGD,31,0.049999999999999996,0.8906000256538391
SGD,32,0.049999999999999996,0.8909000158309937
SGD,33,0.049999999999999996,0.892300009727478
SGD,34,0.049999999999999996,0.8928999900817871
SGD,35,0.049999999999999996,0.8956000208854675
SGD,36,0.049999999999999996,0.8931000232696533
SGD,37,0.049999999999999996,0.8968999981880188
SGD,38,0.049999999999999996,0.8956000208854675
SGD,39,0.049999999999999996,0.8966000080108643
SGD,40,0.049999999999999996,0.8974000215530396
SGD,41,0.049999999999999996,0.8968999981880188
SGD,42,0.049999999999999996,0.8953999876976013
SGD,43,0.049999999999999996,0.8949999809265137
SGD,44,0.049999999999999996,0.8956999778747559
SGD,45,0.049999999999999996,0.8919000029563904
SGD,46,0.049999999999999996,0.8960000276565552
SGD,47,0.049999999999999996,0.8999999761581421
SGD,48,0.049999999999999996,0.9006999731063843
SGD,49,0.049999999999999996,0.8960000276565552
SGD,50,0.049999999999999996,0.8988999724388123
SGD,51,0.049999999999999996,0.8995000123977661
SGD,52,0.049999999999999996,0.8988999724388123
SGD,53,0.049999999999999996,0.9039999842643738
SGD,54,0.049999999999999996,0.90420001745224
SGD,55,0.049999999999999996,0.9003999829292297
SGD,56,0.049999999999999996,0.8978999853134155
SGD,57,0.049999999999999996,0.8946999907493591
SGD,58,0.049999999999999996,0.9021999835968018
SGD,59,0.049999999999999996,0.9053999781608582
SGD,60,0.049999999999999996,0.9053999781608582
SGD,61,0.049999999999999996,0.90420001745224
SGD,62,0.049999999999999996,0.9021999835968018
SGD,63,0.049999999999999996,0.8996999859809875
SGD,64,0.049999999999999996,0.9067999720573425
SGD,65,0.049999999999999996,0.9068999886512756
SGD,66,0.049999999999999996,0.9025999903678894
SGD,67,0.049999999999999996,0.9036999940872192
SGD,68,0.049999999999999996,0.9067999720573425
SGD,69,0.049999999999999996,0.909600019454956
SGD,70,0.049999999999999996,0.9072999954223633
SGD,71,0.049999999999999996,0.9067999720573425
SGD,72,0.049999999999999996,0.9057999849319458
SGD,73,0.049999999999999996,0.90829998254776
SGD,74,0.049999999999999996,0.9075999855995178
SGD,75,0.049999999999999996,0.902899980545044
SGD,76,0.049999999999999996,0.907800018787384
SGD,77,0.049999999999999996,0.9101999998092651
SGD,78,0.049999999999999996,0.9075999855995178
SGD,79,0.049999999999999996,0.9078999757766724
SGD,80,0.049999999999999996,0.9093999862670898
SGD,1,0.06,0.7125999927520752
SGD,2,0.06,0.7498999834060669
SGD,3,0.06,0.7870000004768372
SGD,4,0.06,0.7968000173568726
SGD,5,0.06,0.814300000667572
SGD,6,0.06,0.8118000030517578
SGD,7,0.06,0.83160001039505
SGD,8,0.06,0.8324000239372253
SGD,9,0.06,0.8460000157356262
SGD,10,0.06,0.8540999889373779
SGD,11,0.06,0.8575000166893005
SGD,12,0.06,0.8543999791145325
SGD,13,0.06,0.8598999977111816
SGD,14,0.06,0.8634999990463257
SGD,15,0.06,0.8655999898910522
SGD,16,0.06,0.8677999973297119
SGD,17,0.06,0.873199999332428
SGD,18,0.06,0.8737000226974487
SGD,19,0.06,0.8784999847412109
SGD,20,0.06,0.878600001335144
SGD,21,0.06,0.8820000290870667
SGD,22,0.06,0.8862000107765198
SGD,23,0.06,0.8880000114440918
SGD,24,0.06,0.8863000273704529
SGD,25,0.06,0.8903999924659729
SGD,26,0.06,0.8719000220298767
SGD,27,0.06,0.88919997215271
SGD,28,0.06,0.8921999931335449
SGD,29,0.06,0.8963000178337097
SGD,30,0.06,0.8930000066757202
SGD,31,0.06,0.8948000073432922
SGD,32,0.06,0.897599995136261
SGD,33,0.06,0.8930000066757202
SGD,34,0.06,0.8928999900817871
SGD,35,0.06,0.8966000080108643
SGD,36,0.06,0.8971999883651733
SGD,37,0.06,0.8992000222206116
SGD,38,0.06,0.8992999792098999
SGD,39,0.06,0.9018999934196472
SGD,40,0.06,0.8913999795913696
SGD,41,0.06,0.899399995803833
SGD,42,0.06,0.8978000283241272
SGD,43,0.06,0.8988999724388123
SGD,44,0.06,0.9039999842643738
SGD,45,0.06,0.9004999995231628
SGD,46,0.06,0.9032999873161316
SGD,47,0.06,0.9034000039100647
SGD,48,0.06,0.9053000211715698
SGD,49,0.06,0.9010999798774719
SGD,50,0.06,0.9047999978065491
SGD,51,0.06,0.8944000005722046
SGD,52,0.06,0.9041000008583069
SGD,53,0.06,0.9054999947547913
SGD,54,0.06,0.9027000069618225
SGD,55,0.06,0.9067000150680542
SGD,56,0.06,0.9057000279426575
SGD,57,0.06,0.9082000255584717
SGD,58,0.06,0.9038000106811523
SGD,59,0.06,0.9038000106811523
SGD,60,0.06,0.9070000052452087
SGD,61,0.06,0.9074000120162964
SGD,62,0.06,0.895799994468689
SGD,63,0.06,0.9041000008583069
SGD,64,0.06,0.9054999947547913
SGD,65,0.06,0.9085999727249146
SGD,66,0.06,0.9063000082969666
SGD,67,0.06,0.9031999707221985
SGD,68,0.06,0.9110000133514404
SGD,69,0.06,0.9103999733924866
SGD,70,0.06,0.9079999923706055
SGD,71,0.06,0.9067999720573425
SGD,72,0.06,0.9093999862670898
SGD,73,0.06,0.9052000045776367
SGD,74,0.06,0.9103999733924866
SGD,75,0.06,0.909600019454956
SGD,76,0.06,0.913100004196167
SGD,77,0.06,0.9047999978065491
SGD,78,0.06,0.9106000065803528
SGD,79,0.06,0.9111999869346619
SGD,80,0.06,0.9081000089645386
SGD,1,0.06999999999999999,0.7271000146865845
SGD,2,0.06999999999999999,0.7583000063896179
SGD,3,0.06999999999999999,0.7829999923706055
SGD,4,0.06999999999999999,0.8040000200271606
SGD,5,0.06999999999999999,0.8169000148773193
SGD,6,0.06999999999999999,0.8216000199317932
SGD,7,0.06999999999999999,0.8360999822616577
SGD,8,0.06999999999999999,0.8407999873161316
SGD,9,0.06999999999999999,0.8493000268936157
SGD,10,0.06999999999999999,0.8543000221252441
SGD,11,0.06999999999999999,0.8618999719619751
SGD,12,0.06999999999999999,0.8641999959945679
SGD,13,0.06999999999999999,0.852400004863739
SGD,14,0.06999999999999999,0.8758999705314636
SGD,15,0.06999999999999999,0.8686000108718872
SGD,16,0.06999999999999999,0.8759999871253967
SGD,17,0.06999999999999999,0.8691999912261963
SGD,18,0.06999999999999999,0.8787999749183655
SGD,19,0.06999999999999999,0.8862000107765198
SGD,20,0.06999999999999999,0.8860999941825867
SGD,21,0.06999999999999999,0.8859999775886536
SGD,22,0.06999999999999999,0.8880000114440918
SGD,23,0.06999999999999999,0.89410001039505
SGD,24,0.06999999999999999,0.8884999752044678
SGD,25,0.06999999999999999,0.8909000158309937
SGD,26,0.06999999999999999,0.8952999711036682
SGD,27,0.06999999999999999,0.88919997215271
SGD,28,0.06999999999999999,0.8899000287055969
SGD,29,0.06999999999999999,0.8863999843597412
SGD,30,0.06999999999999999,0.897599995136261
SGD,31,0.06999999999999999,0.8956999778747559
SGD,32,0.06999999999999999,0.8978000283241272
SGD,33,0.06999999999999999,0.8960999846458435
SGD,34,0.06999999999999999,0.9003999829292297
SGD,35,0.06999999999999999,0.9007999897003174
SGD,36,0.06999999999999999,0.897599995136261
SGD,37,0.06999999999999999,0.9025999903678894
SGD,38,0.06999999999999999,0.9004999995231628
SGD,39,0.06999999999999999,0.8960999846458435
SGD,40,0.06999999999999999,0.9028000235557556
SGD,41,0.06999999999999999,0.9047999978065491
SGD,42,0.06999999999999999,0.9028000235557556
SGD,43,0.06999999999999999,0.8992999792098999
SGD,44,0.06999999999999999,0.9025999903678894
SGD,45,0.06999999999999999,0.8995000123977661
SGD,46,0.06999999999999999,0.895799994468689
SGD,47,0.06999999999999999,0.9021999835968018
SGD,48,0.06999999999999999,0.9039000272750854
SGD,49,0.06999999999999999,0.9047999978065491
SGD,50,0.06999999999999999,0.9014999866485596
SGD,51,0.06999999999999999,0.9063000082969666
SGD,52,0.06999999999999999,0.9014999866485596
SGD,53,0.06999999999999999,0.9053000211715698
SGD,54,0.06999999999999999,0.9078999757766724
SGD,55,0.06999999999999999,0.9083999991416931
SGD,56,0.06999999999999999,0.9075000286102295
SGD,57,0.06999999999999999,0.9078999757766724
SGD,58,0.06999999999999999,0.9085999727249146
SGD,59,0.06999999999999999,0.9041000008583069
SGD,60,0.06999999999999999,0.9088000059127808
SGD,61,0.06999999999999999,0.907800018787384
SGD,62,0.06999999999999999,0.9090999960899353
SGD,63,0.06999999999999999,0.90829998254776
SGD,64,0.06999999999999999,0.9027000069618225
SGD,65,0.06999999999999999,0.9057000279426575
SGD,66,0.06999999999999999,0.9064000248908997
SGD,67,0.06999999999999999,0.9049999713897705
SGD,68,0.06999999999999999,0.9103999733924866
SGD,69,0.06999999999999999,0.9117000102996826
SGD,70,0.06999999999999999,0.9103000164031982
SGD,71,0.06999999999999999,0.9089999794960022
SGD,72,0.06999999999999999,0.9096999764442444
SGD,73,0.06999999999999999,0.9100000262260437
SGD,74,0.06999999999999999,0.9099000096321106
SGD,75,0.06999999999999999,0.9122999906539917
SGD,76,0.06999999999999999,0.9144999980926514
SGD,77,0.06999999999999999,0.9114999771118164
